image_name,class,texture_blk_feat_0,texture_blk_feat_1,texture_blk_feat_2,texture_blk_feat_3,texture_blk_feat_4,texture_blk_feat_5,texture_blk_feat_6,texture_blk_feat_7,texture_blk_feat_8,texture_blk_feat_9,texture_blk_feat_10,texture_blk_feat_11,texture_blk_feat_12,texture_blk_feat_13,texture_blk_feat_14,texture_blk_feat_15,texture_blk_feat_16,texture_blk_feat_17,texture_blk_feat_18,texture_blk_feat_19,texture_blk_feat_20,texture_blk_feat_21,texture_blk_feat_22,texture_blk_feat_23,texture_blk_feat_24,texture_blk_feat_25,texture_blk_feat_26,texture_blk_feat_27,texture_blk_feat_28,texture_blk_feat_29,texture_blk_feat_30,texture_blk_feat_31
image_5953,OM7U4,122.414505,133.94803,137.61972,128.6557,128.24792,152.69775,144.85257,113.21158,121.78112,126.18819,115.32568,104.377396,106.68844,94.850044,91.21114,109.293015,11.137231,21.502647,22.479036,12.800256,15.93612,42.35181,36.03169,24.140347,18.556356,26.58485,23.171402,10.238765,16.952427,21.70555,21.001434,10.86612
image_5954,OM7U4,85.62874,100.617584,128.11066,94.69248,82.58294,142.70364,167.63248,126.13702,100.22573,182.39433,177.75531,105.609055,79.93436,129.6131,105.62491,60.387436,10.528157,21.270496,37.49762,19.090017,27.688051,29.958153,13.611214,49.147083,42.89886,20.180948,14.84175,49.28216,31.211407,58.886745,64.1055,25.884895
image_5955,OM7U4,93.22147,93.27641,90.94524,95.19741,100.74239,116.230606,123.066284,120.42178,117.066124,147.29526,153.51756,122.718895,119.33447,133.14316,133.92038,103.975876,39.75879,18.329975,26.110119,34.287903,23.034498,23.648508,24.746061,19.198784,25.441216,37.306538,40.657352,30.192478,39.561157,30.993404,21.515547,44.949196
image_5956,OM7U4,172.59076,178.92908,184.1615,180.0509,173.06294,194.09875,188.02554,156.06447,163.20638,160.55171,150.80325,148.56017,151.13663,129.05556,126.583694,155.84679,14.124201,25.240135,27.049187,13.739805,17.775204,48.08887,42.742035,30.158073,20.56473,33.179527,29.567093,14.943863,23.816223,27.626902,27.398026,14.664923
image_5957,OM7U4,121.842316,133.85437,137.70114,128.57883,128.30167,152.72168,144.96078,113.22127,121.82057,126.0786,115.37842,104.522964,106.48918,94.84981,91.307945,109.18663,11.186164,21.512472,22.38512,12.789015,16.015217,42.400715,36.02453,24.172314,18.54767,26.647278,23.212442,10.286079,16.855272,21.690456,20.982815,10.740517
image_5958,OM7U4,134.63223,146.56566,150.99179,141.80429,140.80423,165.28893,158.41147,124.62521,133.61473,137.83008,126.69765,114.92305,117.46414,104.3318,100.32359,120.31792,12.066169,22.668213,23.961369,13.868599,17.09546,44.209682,38.48088,26.409168,19.758541,27.570118,25.047348,11.176472,18.836016,23.845873,23.130564,11.916877
image_5959,OM7U4,84.43866,114.17813,89.68205,76.644844,112.40539,149.38245,127.091415,73.684326,94.2242,158.53807,163.21017,89.45076,54.07132,94.28318,115.68973,71.318016,17.028732,33.414494,18.947296,9.301454,43.597282,12.168058,26.57429,24.666685,43.804577,13.7843485,19.304674,38.069054,22.997175,57.08324,52.128918,27.688643
image_5960,OM7U4,75.89402,89.29115,113.71785,84.0038,73.204666,126.59842,148.8332,111.98613,89.09702,163.04503,158.2647,93.77374,70.62993,115.21092,93.84065,53.499084,9.371952,18.884401,33.448536,16.981895,24.702478,26.55017,12.248121,43.667095,38.15337,19.391138,13.94114,43.971546,27.893929,52.433296,57.10811,23.110254
image_5961,OM7U4,47.4759,98.42473,115.69753,57.32106,97.24083,158.90482,162.628,80.54715,104.823044,150.14647,128.98788,73.90945,68.73875,117.03594,90.37866,71.08941,27.715889,57.714813,51.63193,31.293627,45.593296,13.617394,19.916769,39.18538,48.887466,11.193695,25.360863,23.287975,33.415962,34.459152,23.294388,23.759958
image_5962,OM7U4,84.43866,114.17813,89.68205,76.644844,112.40539,149.38245,127.091415,73.684326,94.2242,158.53807,163.21017,89.45076,54.07132,94.28318,115.68973,71.318016,17.028732,33.414494,18.947296,9.301454,43.597282,12.168058,26.57429,24.666685,43.804577,13.7843485,19.304674,38.069054,22.997175,57.08324,52.128918,27.688643
image_5963,OM7U4,41.218742,48.29345,61.557125,45.50329,39.57599,68.74995,80.855995,60.65913,48.269497,88.302734,85.71153,50.807396,38.326653,62.36427,50.753006,28.873644,5.1073413,10.288036,18.06344,9.137549,13.425378,14.532845,6.585021,23.779608,20.688911,10.541555,7.5407724,23.843424,15.064425,28.406311,31.04209,12.500492
image_5964,OM7U4,177.61797,183.07495,188.27399,185.1707,177.46751,197.45163,191.18304,160.06775,167.01343,163.3201,153.44159,153.00955,155.39404,131.97723,129.6141,160.62915,14.534235,25.841644,27.532133,13.753204,18.13292,48.68541,42.94557,30.80749,20.965693,34.142162,30.421234,15.453777,24.333252,27.832996,27.652422,14.712569
image_5965,OM7U4,129.57256,138.28629,134.36519,122.8268,113.85946,145.47649,153.12537,128.80096,105.16781,115.89737,126.61247,122.37035,110.04805,91.62568,95.19497,107.2041,12.739227,22.37764,21.291754,11.287315,24.14485,35.93184,42.26985,15.97192,10.339428,23.123117,26.54166,18.591978,10.814515,21.115284,21.703901,17.099468
image_5966,OM7U4,102.71472,131.07608,139.1253,88.314255,130.36317,151.86023,140.23083,99.42401,115.34827,134.69266,114.74814,104.27671,76.21956,98.03577,86.6295,84.7292,47.36527,34.3488,20.573586,57.831028,19.537851,43.20257,34.46682,35.875244,36.728146,28.798038,21.517359,10.075288,50.620518,18.386662,28.501465,40.60612
image_5967,OM7U4,122.14827,133.90448,137.82472,128.73586,128.47855,152.6554,144.99884,113.42119,121.85252,126.22604,115.341736,104.82782,106.58979,94.86655,91.29773,109.65595,11.232059,21.528498,22.501282,12.774183,15.931831,42.458534,36.05553,24.161238,18.571457,26.627373,23.049744,10.461364,16.891134,21.782133,21.147804,10.787304
image_5968,OM7U4,129.57256,138.28629,134.36519,122.8268,113.85946,145.47649,153.12537,128.80096,105.16781,115.89737,126.61247,122.37035,110.04805,91.62568,95.19497,107.2041,12.739227,22.37764,21.291754,11.287315,24.14485,35.93184,42.26985,15.97192,10.339428,23.123117,26.54166,18.591978,10.814515,21.115284,21.703901,17.099468
image_5969,OM7U4,67.850494,93.397736,117.225586,54.065712,74.417786,130.64616,150.82408,98.43303,73.44653,160.67413,159.59003,100.81919,45.21867,113.576515,103.04853,42.472084,30.420507,28.21148,35.16127,39.022385,22.084179,24.444906,10.791252,52.00832,39.577618,20.896011,13.527783,46.64059,32.42073,51.20898,57.101566,32.45516
image_5970,OM7U4,102.71472,131.07608,139.1253,88.314255,130.36317,151.86023,140.23083,99.42401,115.34827,134.69266,114.74814,104.27671,76.21956,98.03577,86.6295,84.7292,47.36527,34.3488,20.573586,57.831028,19.537851,43.20257,34.46682,35.875244,36.728146,28.798038,21.517359,10.075288,50.620518,18.386662,28.501465,40.60612
image_5971,OM7U4,84.43866,114.17813,89.68205,76.644844,112.40539,149.38245,127.091415,73.684326,94.2242,158.53807,163.21017,89.45076,54.07132,94.28318,115.68973,71.318016,17.028732,33.414494,18.947296,9.301454,43.597282,12.168058,26.57429,24.666685,43.804577,13.7843485,19.304674,38.069054,22.997175,57.08324,52.128918,27.688643
image_5972,OM7U4,112.28179,131.84245,139.38754,107.97742,129.58641,152.23987,142.77213,105.66728,118.41293,130.312,115.68727,104.58783,91.52551,96.43034,87.74754,97.18219,36.21994,30.288227,21.515245,46.652992,17.853125,42.546707,35.258068,31.727943,30.48567,27.994751,22.51367,10.3453455,40.76505,19.88728,25.60674,32.661324
image_5973,OM7U4,164.57722,172.0736,177.34425,171.96014,166.17754,188.50009,182.56873,149.76505,157.05515,156.02582,146.78894,141.4953,143.83626,124.41097,121.5478,148.12292,13.735209,24.338928,26.075655,13.74566,17.304365,47.110752,41.85225,29.463474,20.180166,31.7022,28.27626,14.113512,22.75997,27.154716,26.877024,14.482485
image_5974,OM7U4,110.01832,91.752106,95.32955,107.27154,105.15863,115.90358,126.62489,122.3443,113.75262,145.4948,153.0255,128.78615,129.44196,138.35138,134.46951,122.93511,10.879961,20.918798,21.699863,17.14897,10.398986,23.255964,26.501167,18.545128,24.057259,35.873608,42.256054,15.993715,12.815635,22.412066,21.28961,11.060779
image_5975,OM7U4,107.48016,125.32129,156.69879,118.197716,103.03203,173.21654,200.09998,154.13953,123.48598,215.60641,211.22517,130.403,99.505066,157.80838,129.23285,75.705215,13.140455,25.174105,42.9947,22.504997,33.211617,33.92557,14.718042,57.90307,49.958267,19.602707,14.5336485,59.455082,36.870975,69.877625,77.03905,32.105274
image_5976,OM7U4,134.41104,146.23898,150.76587,141.54956,140.60379,165.04105,158.13818,124.353806,133.43524,137.61075,126.501526,114.7475,117.299995,104.10192,100.08415,120.10428,12.1206665,22.687712,24.035255,13.83171,17.06915,44.192455,38.39073,26.371613,19.78226,27.66715,25.071714,11.160141,18.764858,23.799604,23.085566,11.824801
image_5977,OM7U4,91.01343,106.95723,136.09525,100.49367,87.74303,151.62488,178.11267,134.02957,106.521675,192.79617,188.5108,112.28976,84.85239,137.77652,112.257965,64.18231,11.198978,22.622927,39.962254,20.258087,29.429623,31.688406,14.18119,52.217663,45.416832,19.99887,15.108289,52.464294,33.10489,62.407547,68.17436,27.529217
image_5978,OM7U4,84.43866,114.17813,89.68205,76.644844,112.40539,149.38245,127.091415,73.684326,94.2242,158.53807,163.21017,89.45076,54.07132,94.28318,115.68973,71.318016,17.028732,33.414494,18.947296,9.301454,43.597282,12.168058,26.57429,24.666685,43.804577,13.7843485,19.304674,38.069054,22.997175,57.08324,52.128918,27.688643
image_5979,OM7U4,84.43866,114.17813,89.68205,76.644844,112.40539,149.38245,127.091415,73.684326,94.2242,158.53807,163.21017,89.45076,54.07132,94.28318,115.68973,71.318016,17.028732,33.414494,18.947296,9.301454,43.597282,12.168058,26.57429,24.666685,43.804577,13.7843485,19.304674,38.069054,22.997175,57.08324,52.128918,27.688643
image_5980,OM7U4,75.77678,89.23497,113.57055,83.72902,73.244965,126.67002,148.76027,112.03943,89.09683,162.67345,157.89246,93.81822,70.92308,115.00322,93.68513,53.585716,9.311719,18.90893,33.32967,16.960905,24.536438,26.590662,12.127849,43.592346,38.068325,19.248749,13.84498,43.78183,27.80411,52.17799,57.024765,22.976692
image_5981,OM7U4,80.75154,91.56095,111.91633,87.37942,78.22435,122.65187,141.12198,110.445206,91.53656,152.76088,148.76834,95.37958,76.307205,113.1978,95.31549,62.008255,7.8525996,15.708429,27.649734,14.014567,20.478992,22.03476,10.05772,36.18996,31.642279,16.085068,11.575545,36.44481,23.024538,43.52816,47.39791,19.140474
image_5982,OM7U4,69.01415,85.34439,120.555016,80.36401,63.206192,137.61932,169.73547,119.0213,87.32974,187.39317,182.21072,93.60655,63.272484,124.23624,96.395874,39.69892,12.540715,24.631123,46.77452,22.65494,33.631985,38.755432,16.699097,60.821163,52.11864,23.555202,17.585308,59.89857,37.687366,71.12943,75.02175,30.578213
image_5983,OM7U4,71.232925,90.47522,117.11684,68.793976,73.88826,128.96414,150.19853,104.76348,80.446014,162.5203,158.86172,97.2419,57.3693,115.668655,98.47191,47.33136,23.276308,23.329824,34.45642,33.430553,23.320173,25.289875,11.267518,48.859104,39.157467,19.835684,13.60767,45.53789,31.407827,51.481556,57.74126,27.954304
image_5984,OM7U4,129.57256,138.28629,134.36519,122.8268,113.85946,145.47649,153.12537,128.80096,105.16781,115.89737,126.61247,122.37035,110.04805,91.62568,95.19497,107.2041,12.739227,22.37764,21.291754,11.287315,24.14485,35.93184,42.26985,15.97192,10.339428,23.123117,26.54166,18.591978,10.814515,21.115284,21.703901,17.099468
image_5985,OM7U4,84.43866,114.17813,89.68205,76.644844,112.40539,149.38245,127.091415,73.684326,94.2242,158.53807,163.21017,89.45076,54.07132,94.28318,115.68973,71.318016,17.028732,33.414494,18.947296,9.301454,43.597282,12.168058,26.57429,24.666685,43.804577,13.7843485,19.304674,38.069054,22.997175,57.08324,52.128918,27.688643
image_5986,OM7U4,122.63974,135.82889,140.8432,130.60995,129.695,156.49957,148.89319,112.16872,121.88457,126.18315,114.227875,101.613914,104.11114,89.76707,85.60858,107.37291,13.38542,24.80852,26.307547,15.137312,18.708742,47.996304,41.76828,28.238316,21.697355,30.35582,27.423717,12.358436,20.574064,25.920757,24.569988,12.946559
image_5987,OM7U4,123.30658,136.22647,142.51611,132.22421,128.96773,159.68742,151.6611,110.05339,119.53233,123.29425,111.73665,97.446335,100.33176,83.27966,78.54134,104.24074,16.073343,28.070293,30.237307,17.488577,20.514074,52.960083,47.51163,31.912792,24.179333,34.744232,31.670439,15.366436,25.08366,29.275398,27.74774,15.88163
image_5988,OM7U4,76.53014,89.789764,114.02016,84.40162,73.741806,127.12366,149.39769,112.335594,89.55017,163.22595,158.54668,94.294334,71.40221,115.581825,94.230774,54.048523,9.344582,18.913805,33.442112,17.030424,24.646498,26.664557,12.200242,43.6798,38.109604,19.300236,13.943477,43.764633,27.797888,52.249043,57.10936,23.081654
image_5989,OM7U4,76.32715,89.35034,113.80824,84.229935,73.31668,126.52251,148.88837,111.95743,89.00879,162.61911,158.05675,93.83405,70.62857,115.0007,93.586914,53.526917,9.421482,18.747618,33.277035,16.874907,24.539785,26.601938,12.11501,43.62779,38.11935,19.197527,13.687709,43.87806,27.77175,52.27568,57.031517,23.047304
image_5990,OM7U4,76.52423,89.341125,113.7909,84.56912,73.47033,126.627365,148.79037,112.0876,89.310165,162.5528,157.84491,94.06615,71.62026,115.25103,93.82709,54.08773,9.0778265,18.66172,33.222622,16.712158,24.441198,26.397865,12.117932,43.52917,37.84811,18.978794,13.589305,43.44895,27.388868,51.991898,56.846195,22.834265
image_5991,OM7U4,122.00764,133.10219,137.35814,128.70007,128.05923,151.29349,144.5326,113.23457,121.49587,125.30981,115.29912,104.42786,106.563644,94.65385,91.15195,109.23961,11.195625,20.982033,22.142906,12.655403,15.640551,41.44985,35.42884,24.165167,18.194117,25.532427,22.946821,10.23305,16.895922,21.622627,20.9808,10.713675
image_5992,OM7U4,76.22223,89.25874,113.76529,84.32945,73.126015,126.62349,148.90482,112.00886,89.1806,162.80225,158.12045,93.81769,70.72795,115.134766,93.68234,53.569283,9.447055,18.79713,33.171772,16.85179,24.607111,26.504704,12.142333,43.639587,38.12858,19.298777,13.839319,43.854195,27.815105,52.257153,57.087944,22.917828
image_5993,OM7U4,71.232925,90.47522,117.11684,68.793976,73.88826,128.96414,150.19853,104.76348,80.446014,162.5203,158.86172,97.2419,57.3693,115.668655,98.47191,47.33136,23.276308,23.329824,34.45642,33.430553,23.320173,25.289875,11.267518,48.859104,39.157467,19.835684,13.60767,45.53789,31.407827,51.481556,57.74126,27.954304
image_5994,OM7U4,39.980938,46.99381,59.99189,44.090256,38.524002,66.806335,78.76699,59.081223,46.94245,85.95255,83.500534,49.368565,37.253273,60.71426,49.348286,27.99162,4.992321,10.045337,17.755476,8.979902,13.102773,14.064319,6.3992004,23.12865,20.290274,10.210608,7.450209,23.228704,14.699149,27.731415,30.242205,12.2357235
image_5995,OM7U4,67.850494,93.397736,117.225586,54.065712,74.417786,130.64616,150.82408,98.43303,73.44653,160.67413,159.59003,100.81919,45.21867,113.576515,103.04853,42.472084,30.420507,28.21148,35.16127,39.022385,22.084179,24.444906,10.791252,52.00832,39.577618,20.896011,13.527783,46.64059,32.42073,51.20898,57.101566,32.45516
image_5996,OM7U4,83.68093,93.08215,110.758385,89.40444,81.70119,120.08847,136.15074,109.542366,93.031,146.2218,142.72504,96.47446,79.944244,111.872375,96.392784,67.47742,6.7819505,13.63433,24.091393,12.153588,17.734482,19.101936,8.746169,31.419237,27.365267,13.851331,10.036298,31.410343,20.010838,37.60308,41.0992,16.546444
image_5997,OM7U4,123.0319,134.4353,138.35495,129.52402,128.85646,153.2936,145.48169,113.8632,122.37289,126.65585,115.96871,105.16208,107.36653,95.27484,91.73657,109.937256,11.145914,21.380608,22.369217,12.993389,15.965676,42.472473,35.9766,24.039915,18.57991,26.631172,23.205023,10.412634,17.287846,21.72888,21.002836,10.8617
image_5998,OM7U4,122.37461,133.58076,137.60693,128.66309,128.35507,151.84467,144.68741,113.41258,121.67845,125.662445,115.263855,104.675644,106.77739,94.762405,91.28819,109.88691,11.186088,20.95764,22.153606,12.645388,15.799471,41.713264,35.62337,24.128836,18.306396,25.874477,23.05981,10.428956,17.02968,21.704306,21.047558,10.922079
image_5999,OM7U4,84.91866,93.89685,110.324196,90.18068,83.10678,118.97846,134.03412,109.17296,93.78323,143.33826,140.13359,97.05927,81.47438,111.22006,96.834854,69.94946,6.2930408,12.638136,22.382513,11.318685,16.629421,17.881788,8.10338,29.251163,25.655704,12.938206,9.179418,29.454004,18.654404,35.06199,38.354115,15.4992075
image_6000,IM3U2,121.84567,162.9658,165.7912,111.94728,135.53703,205.85019,209.02019,138.57275,115.9337,201.35266,207.89575,149.26991,102.9006,147.45212,147.73077,90.16108,24.769266,39.925354,46.830734,22.999432,36.027966,8.924274,7.662608,51.939064,30.102278,8.565047,2.5703552,58.646046,7.9161906,48.391384,63.266598,33.91508
image_6001,IM3U2,112.58647,166.40643,163.49327,122.71309,138.97641,209.32227,206.33327,136.16275,149.88586,208.2454,201.54208,116.49223,90.748245,148.27118,147.97147,103.54208,22.927616,46.748867,39.76506,24.576666,51.80441,7.7668877,8.99258,36.156822,58.653835,2.5541751,8.413667,29.88697,33.949604,63.28892,48.16828,7.8944864
image_6002,IM3U2,122.025505,162.95302,165.88257,112.15082,135.61264,205.84616,208.53726,138.66473,116.22209,200.935,207.4978,149.36133,103.12836,147.52136,147.73755,90.24569,24.651007,39.80475,46.819965,22.958685,36.03766,8.924288,8.036635,51.92993,29.933016,8.246945,2.6863177,58.75183,7.8402643,48.36884,63.289425,33.923615
image_6003,IM3U2,147.69781,195.57222,198.8186,135.29866,164.3229,244.98123,248.45169,167.99359,140.83586,242.32858,249.16183,180.50381,124.728775,178.84332,179.07721,109.36859,30.081257,45.91053,55.065784,27.528532,43.226173,5.74425,3.8198113,62.622288,36.3318,8.88046,2.3559055,70.34667,9.07043,58.48887,76.41661,41.076797
image_6004,IM3U2,66.24901,88.76513,90.36691,60.938896,73.9061,112.28357,113.963974,75.45632,63.230553,109.78598,113.46884,81.33195,56.11137,80.338165,80.55255,49.06285,13.479962,21.862724,25.671604,12.492657,19.638607,4.9767365,4.252053,28.266966,16.318838,4.693599,1.5325105,32.044575,4.2032027,26.412731,34.68076,18.521248
image_6005,IM3U2,82.13054,149.13696,142.04214,88.24924,152.86249,208.19562,200.54572,109.39521,132.43451,208.28732,207.5737,143.85175,93.71457,163.66946,161.26627,113.6039,45.22823,64.75364,46.06873,36.498936,59.640408,2.517923,9.224912,36.397694,57.616276,7.0561905,9.553671,36.3843,43.44543,48.24552,47.51386,44.286953
image_6006,IM3U2,121.90437,162.79453,165.8107,111.902985,135.74399,205.63461,208.6226,139.25958,116.629364,201.0364,207.57716,149.33871,104.10542,147.81825,147.9649,91.16481,24.648457,39.935417,46.793068,22.396406,35.743717,8.947307,7.9223084,51.050724,29.613722,8.312129,2.6535401,58.377556,6.598393,47.673954,62.870483,33.701828
image_6007,IM3U2,112.58647,166.40643,163.49327,122.71309,138.97641,209.32227,206.33327,136.16275,149.88586,208.2454,201.54208,116.49223,90.748245,148.27118,147.97147,103.54208,22.927616,46.748867,39.76506,24.576666,51.80441,7.7668877,8.99258,36.156822,58.653835,2.5541751,8.413667,29.88697,33.949604,63.28892,48.16828,7.8944864
image_6008,IM3U2,112.58647,166.40643,163.49327,122.71309,138.97641,209.32227,206.33327,136.16275,149.88586,208.2454,201.54208,116.49223,90.748245,148.27118,147.97147,103.54208,22.927616,46.748867,39.76506,24.576666,51.80441,7.7668877,8.99258,36.156822,58.653835,2.5541751,8.413667,29.88697,33.949604,63.28892,48.16828,7.8944864
image_6009,IM3U2,105.49649,160.0697,160.36095,75.93608,152.5181,208.76123,207.20724,128.68863,104.11784,199.1943,207.95663,155.8297,73.94806,135.88557,150.29547,75.55007,54.916756,51.47124,49.13563,50.954567,34.98488,10.141966,6.350491,61.701088,40.547146,11.7790165,2.5962186,60.139366,46.602303,43.380726,64.41334,53.33335
image_6010,IM3U2,112.58647,166.40643,163.49327,122.71309,138.97641,209.32227,206.33327,136.16275,149.88586,208.2454,201.54208,116.49223,90.748245,148.27118,147.97147,103.54208,22.927616,46.748867,39.76506,24.576666,51.80441,7.7668877,8.99258,36.156822,58.653835,2.5541751,8.413667,29.88697,33.949604,63.28892,48.16828,7.8944864
